"Frequency","Power"
2.97623e+09,-107.119
2.97623e+09,-107.112
2.97623e+09,-106.898
2.97623e+09,-106.303
2.97623e+09,-106.064
2.97624e+09,-106.054
2.97624e+09,-106.329
2.97624e+09,-106.911
2.97624e+09,-107.266
2.97624e+09,-106.915
2.97624e+09,-106.515
2.97624e+09,-106.64
2.97625e+09,-106.82
2.97625e+09,-106.765
2.97625e+09,-106.252
2.97625e+09,-105.959
2.97625e+09,-106.089
2.97625e+09,-106.533
2.97625e+09,-107.199
2.97626e+09,-107.553
2.97626e+09,-107.431
2.97626e+09,-107.164
2.97626e+09,-106.892
2.97626e+09,-106.962
2.97626e+09,-107.422
2.97627e+09,-107.727
2.97627e+09,-107.842
2.97627e+09,-107.735
2.97627e+09,-107.58
2.97627e+09,-107.305
2.97627e+09,-107.024
2.97627e+09,-107.053
2.97628e+09,-106.992
2.97628e+09,-106.788
2.97628e+09,-106.618
2.97628e+09,-106.684
2.97628e+09,-107.077
2.97628e+09,-107.205
2.97629e+09,-107.183
2.97629e+09,-107.207
2.97629e+09,-107.237
2.97629e+09,-107.555
2.97629e+09,-107.953
2.97629e+09,-108.138
2.97629e+09,-107.768
2.9763e+09,-107.147
2.9763e+09,-106.921
2.9763e+09,-106.919
2.9763e+09,-106.875
2.9763e+09,-106.839
2.9763e+09,-106.914
2.97631e+09,-107.013
2.97631e+09,-106.935
2.97631e+09,-106.65
2.97631e+09,-106.588
2.97631e+09,-106.766
2.97631e+09,-107.023
2.97631e+09,-106.94
2.97632e+09,-107.058
2.97632e+09,-107.524
2.97632e+09,-107.587
2.97632e+09,-107.326
2.97632e+09,-107.01
2.97632e+09,-107.013
2.97633e+09,-107.194
2.97633e+09,-106.956
2.97633e+09,-106.603
2.97633e+09,-106.285
2.97633e+09,-106.484
2.97633e+09,-106.733
2.97633e+09,-106.752
2.97634e+09,-106.514
2.97634e+09,-106.276
2.97634e+09,-106.575
2.97634e+09,-106.979
2.97634e+09,-107.053
2.97634e+09,-107.026
2.97635e+09,-106.767
2.97635e+09,-106.675
2.97635e+09,-107.201
2.97635e+09,-107.727
2.97635e+09,-107.492
2.97635e+09,-107.122
2.97635e+09,-106.958
2.97636e+09,-107.001
2.97636e+09,-107.229
2.97636e+09,-107.005
2.97636e+09,-107.062
2.97636e+09,-107.395
2.97636e+09,-107.728
2.97637e+09,-107.746
2.97637e+09,-107.619
2.97637e+09,-107.498
2.97637e+09,-107.268
2.97637e+09,-107.148
2.97637e+09,-106.974
2.97637e+09,-106.888
2.97638e+09,-106.835
2.97638e+09,-106.799
2.97638e+09,-106.898
2.97638e+09,-106.91
2.97638e+09,-106.828
2.97638e+09,-106.913
2.97639e+09,-107.006
2.97639e+09,-107.176
2.97639e+09,-107.33
2.97639e+09,-107.236
2.97639e+09,-107.188
2.97639e+09,-107.045
2.97639e+09,-107.029
2.9764e+09,-107.262
2.9764e+09,-107.566
2.9764e+09,-107.516
2.9764e+09,-107.126
2.9764e+09,-106.936
2.9764e+09,-107.122
2.97641e+09,-107.137
2.97641e+09,-107.045
2.97641e+09,-107.104
2.97641e+09,-107.223
2.97641e+09,-107.458
2.97641e+09,-107.556
2.97641e+09,-107.477
2.97642e+09,-107.745
2.97642e+09,-107.87
2.97642e+09,-107.43
2.97642e+09,-106.819
2.97642e+09,-106.577
2.97642e+09,-106.524
2.97643e+09,-106.423
2.97643e+09,-106.429
2.97643e+09,-106.608
2.97643e+09,-106.943
2.97643e+09,-107.254
2.97643e+09,-107.316
2.97643e+09,-107.197
2.97644e+09,-107.064
2.97644e+09,-107
2.97644e+09,-106.901
2.97644e+09,-106.783
2.97644e+09,-106.699
2.97644e+09,-106.727
2.97645e+09,-107.151
2.97645e+09,-107.548
2.97645e+09,-107.727
2.97645e+09,-107.84
2.97645e+09,-107.443
2.97645e+09,-107.05
2.97645e+09,-106.892
2.97646e+09,-106.723
2.97646e+09,-106.631
2.97646e+09,-106.658
2.97646e+09,-106.576
2.97646e+09,-106.491
2.97646e+09,-106.584
2.97647e+09,-106.823
2.97647e+09,-106.781
2.97647e+09,-107.04
2.97647e+09,-107.594
2.97647e+09,-107.844
2.97647e+09,-107.669
2.97647e+09,-107.412
2.97648e+09,-107.133
2.97648e+09,-107.151
2.97648e+09,-107.215
2.97648e+09,-107.088
2.97648e+09,-107.127
2.97648e+09,-107.414
2.97649e+09,-107.262
2.97649e+09,-106.842
2.97649e+09,-106.406
2.97649e+09,-106.256
2.97649e+09,-106.474
2.97649e+09,-106.729
2.97649e+09,-106.924
2.9765e+09,-107.082
2.9765e+09,-106.977
2.9765e+09,-106.912
2.9765e+09,-107.073
2.9765e+09,-107.383
2.9765e+09,-107.248
2.97651e+09,-107.195
2.97651e+09,-107.542
2.97651e+09,-107.766
2.97651e+09,-107.399
2.97651e+09,-106.869
2.97651e+09,-106.708
2.97651e+09,-106.592
2.97652e+09,-106.589
2.97652e+09,-106.776
2.97652e+09,-106.888
2.97652e+09,-106.897
2.97652e+09,-106.662
2.97652e+09,-106.68
2.97653e+09,-106.944
2.97653e+09,-107.162
2.97653e+09,-107.313
2.97653e+09,-107.622
2.97653e+09,-107.781
2.97653e+09,-107.723
2.97653e+09,-107.724
2.97654e+09,-107.534
2.97654e+09,-107.332
2.97654e+09,-107.376
2.97654e+09,-107.5
2.97654e+09,-107.256
2.97654e+09,-107.218
2.97655e+09,-107.236
2.97655e+09,-107.284
2.97655e+09,-107.252
2.97655e+09,-107.199
2.97655e+09,-107.095
2.97655e+09,-106.947
2.97655e+09,-106.731
2.97656e+09,-106.937
2.97656e+09,-107.329
2.97656e+09,-107.318
2.97656e+09,-106.702
2.97656e+09,-106.331
2.97656e+09,-106.802
2.97657e+09,-107.335
2.97657e+09,-107.569
2.97657e+09,-107.577
2.97657e+09,-107.497
2.97657e+09,-107.43
2.97657e+09,-107.341
2.97657e+09,-107.191
2.97658e+09,-107.225
2.97658e+09,-107.594
2.97658e+09,-108.047
2.97658e+09,-108.106
2.97658e+09,-107.761
2.97658e+09,-107.359
2.97659e+09,-107.189
2.97659e+09,-107.107
2.97659e+09,-106.914
2.97659e+09,-106.444
2.97659e+09,-106.292
2.97659e+09,-106.552
2.97659e+09,-106.647
2.9766e+09,-106.545
2.9766e+09,-106.626
2.9766e+09,-107.039
2.9766e+09,-107.461
2.9766e+09,-107.36
2.9766e+09,-107.021
2.97661e+09,-106.974
2.97661e+09,-107.141
2.97661e+09,-107.233
2.97661e+09,-107.536
2.97661e+09,-107.791
2.97661e+09,-107.764
2.97661e+09,-107.674
2.97662e+09,-107.47
2.97662e+09,-107.087
2.97662e+09,-106.91
2.97662e+09,-106.92
2.97662e+09,-106.998
2.97662e+09,-107.136
2.97663e+09,-107.234
2.97663e+09,-106.955
2.97663e+09,-106.649
2.97663e+09,-106.883
2.97663e+09,-107.257
2.97663e+09,-107.28
2.97663e+09,-107.433
2.97664e+09,-107.804
2.97664e+09,-107.574
2.97664e+09,-107.039
2.97664e+09,-106.642
2.97664e+09,-106.451
2.97664e+09,-106.799
2.97665e+09,-107.315
2.97665e+09,-107.12
2.97665e+09,-106.416
