"Frequency","Power"
2.97616e+09,-107.064
2.97616e+09,-107.527
2.97617e+09,-107.841
2.97617e+09,-107.804
2.97617e+09,-107.179
2.97617e+09,-106.8
2.97617e+09,-106.876
2.97617e+09,-107.271
2.97618e+09,-107.57
2.97618e+09,-107.194
2.97618e+09,-106.598
2.97618e+09,-106.178
2.97618e+09,-105.88
2.97618e+09,-106.076
2.97618e+09,-106.664
2.97619e+09,-107.107
2.97619e+09,-107.156
2.97619e+09,-106.848
2.97619e+09,-106.764
2.97619e+09,-106.843
2.97619e+09,-106.816
2.9762e+09,-106.798
2.9762e+09,-106.697
2.9762e+09,-106.591
2.9762e+09,-106.863
2.9762e+09,-107.295
2.9762e+09,-107.498
2.9762e+09,-107.509
2.97621e+09,-107.564
2.97621e+09,-107.805
2.97621e+09,-107.681
2.97621e+09,-107.182
2.97621e+09,-106.648
2.97621e+09,-106.344
2.97622e+09,-106.474
2.97622e+09,-106.971
2.97622e+09,-107.555
2.97622e+09,-107.941
2.97622e+09,-107.837
2.97622e+09,-107.385
2.97622e+09,-107.106
2.97623e+09,-107.04
2.97623e+09,-107.263
2.97623e+09,-107.509
2.97623e+09,-107.435
2.97623e+09,-107.238
2.97623e+09,-107.211
2.97624e+09,-107.421
2.97624e+09,-107.447
2.97624e+09,-107.285
2.97624e+09,-107.332
2.97624e+09,-107.403
2.97624e+09,-107.244
2.97624e+09,-106.695
2.97625e+09,-106.225
2.97625e+09,-106.372
2.97625e+09,-106.493
2.97625e+09,-106.726
2.97625e+09,-107.329
2.97625e+09,-107.58
2.97625e+09,-107.437
2.97626e+09,-106.885
2.97626e+09,-106.791
2.97626e+09,-107.219
2.97626e+09,-107.542
2.97626e+09,-107.811
2.97626e+09,-107.679
2.97627e+09,-107.561
2.97627e+09,-107.731
2.97627e+09,-108.05
2.97627e+09,-108.277
2.97627e+09,-108.146
2.97627e+09,-107.667
2.97627e+09,-107.398
2.97628e+09,-107.207
2.97628e+09,-106.936
2.97628e+09,-106.647
2.97628e+09,-106.548
2.97628e+09,-106.627
2.97628e+09,-106.871
2.97629e+09,-107.107
2.97629e+09,-107.405
2.97629e+09,-107.449
2.97629e+09,-107.637
2.97629e+09,-107.746
2.97629e+09,-107.5
2.97629e+09,-107.7
2.9763e+09,-107.687
2.9763e+09,-107.344
2.9763e+09,-107.068
2.9763e+09,-107.028
2.9763e+09,-106.807
2.9763e+09,-106.538
2.97631e+09,-106.691
2.97631e+09,-107.044
2.97631e+09,-107.351
2.97631e+09,-107.376
2.97631e+09,-107.336
2.97631e+09,-107.27
2.97631e+09,-107.098
2.97632e+09,-107.107
2.97632e+09,-107.032
2.97632e+09,-106.682
2.97632e+09,-106.366
2.97632e+09,-106.386
2.97632e+09,-106.489
2.97633e+09,-106.556
2.97633e+09,-106.986
2.97633e+09,-107.587
2.97633e+09,-108.204
2.97633e+09,-108.062
2.97633e+09,-107.671
2.97633e+09,-107.385
2.97634e+09,-107.152
2.97634e+09,-107.25
2.97634e+09,-107.314
2.97634e+09,-107.074
2.97634e+09,-106.843
2.97634e+09,-106.917
2.97635e+09,-107.196
2.97635e+09,-107.493
2.97635e+09,-107.553
2.97635e+09,-107.241
2.97635e+09,-107.094
2.97635e+09,-107.164
2.97635e+09,-107.57
2.97636e+09,-107.887
2.97636e+09,-107.86
2.97636e+09,-107.533
2.97636e+09,-107.113
2.97636e+09,-107.021
2.97636e+09,-106.929
2.97637e+09,-106.937
2.97637e+09,-107.05
2.97637e+09,-107.325
2.97637e+09,-107.41
2.97637e+09,-107.377
2.97637e+09,-107.399
2.97637e+09,-106.872
2.97638e+09,-106.29
2.97638e+09,-106.107
2.97638e+09,-106.439
2.97638e+09,-106.741
2.97638e+09,-106.59
2.97638e+09,-106.463
2.97639e+09,-106.429
2.97639e+09,-106.521
2.97639e+09,-106.741
2.97639e+09,-106.935
2.97639e+09,-107.176
2.97639e+09,-107.202
2.97639e+09,-107.152
2.9764e+09,-107.127
2.9764e+09,-107.039
2.9764e+09,-106.958
2.9764e+09,-107.046
2.9764e+09,-107.15
2.9764e+09,-106.985
2.97641e+09,-107.072
2.97641e+09,-107.196
2.97641e+09,-107.117
