"Frequency","Power"
2.9764e+09,-106.289
2.9764e+09,-106.44
2.9764e+09,-106.729
2.9764e+09,-106.873
2.9764e+09,-106.95
2.9764e+09,-107.172
2.97641e+09,-107.131
2.97641e+09,-107.292
2.97641e+09,-107.488
2.97641e+09,-107.361
2.97641e+09,-107.163
2.97641e+09,-106.98
2.97641e+09,-106.853
2.97642e+09,-106.932
2.97642e+09,-106.947
2.97642e+09,-106.876
2.97642e+09,-106.609
2.97642e+09,-106.353
2.97642e+09,-106.243
2.97643e+09,-106.286
2.97643e+09,-106.502
2.97643e+09,-106.363
2.97643e+09,-106.414
2.97643e+09,-106.894
2.97643e+09,-107.066
2.97643e+09,-107.346
2.97644e+09,-107.597
2.97644e+09,-107.233
2.97644e+09,-106.862
2.97644e+09,-106.866
2.97644e+09,-106.931
2.97644e+09,-106.872
2.97645e+09,-106.688
2.97645e+09,-106.53
2.97645e+09,-106.493
2.97645e+09,-106.823
2.97645e+09,-106.977
2.97645e+09,-106.813
2.97645e+09,-106.893
2.97646e+09,-106.916
2.97646e+09,-107.019
2.97646e+09,-106.992
2.97646e+09,-106.768
2.97646e+09,-106.281
2.97646e+09,-105.87
2.97647e+09,-105.875
2.97647e+09,-106.125
2.97647e+09,-106.355
2.97647e+09,-106.486
2.97647e+09,-106.584
2.97647e+09,-106.747
2.97647e+09,-106.875
2.97648e+09,-106.977
2.97648e+09,-106.916
2.97648e+09,-106.688
2.97648e+09,-106.594
2.97648e+09,-106.684
2.97648e+09,-106.572
2.97649e+09,-106.445
2.97649e+09,-106.523
2.97649e+09,-106.674
2.97649e+09,-106.666
2.97649e+09,-106.761
2.97649e+09,-106.573
2.97649e+09,-106.316
2.9765e+09,-106.308
2.9765e+09,-106.647
2.9765e+09,-107.079
2.9765e+09,-107.266
2.9765e+09,-107.384
2.9765e+09,-107.113
2.97651e+09,-106.731
2.97651e+09,-106.8
2.97651e+09,-107.381
2.97651e+09,-107.446
2.97651e+09,-107.22
2.97651e+09,-107.001
2.97651e+09,-106.534
2.97652e+09,-106.356
2.97652e+09,-106.546
2.97652e+09,-106.789
2.97652e+09,-106.838
2.97652e+09,-106.888
2.97652e+09,-107.251
2.97653e+09,-107.635
2.97653e+09,-107.693
2.97653e+09,-107.545
2.97653e+09,-107.267
2.97653e+09,-106.884
2.97653e+09,-106.721
2.97653e+09,-106.772
2.97654e+09,-106.792
2.97654e+09,-106.833
2.97654e+09,-107
2.97654e+09,-107.233
2.97654e+09,-107.404
2.97654e+09,-107.44
2.97655e+09,-107.332
2.97655e+09,-107.488
2.97655e+09,-107.51
2.97655e+09,-107.309
2.97655e+09,-107.293
2.97655e+09,-107.384
2.97655e+09,-107.304
2.97656e+09,-106.939
2.97656e+09,-106.618
2.97656e+09,-106.773
2.97656e+09,-107.269
2.97656e+09,-107.445
2.97656e+09,-107.26
2.97657e+09,-107.118
2.97657e+09,-106.758
2.97657e+09,-106.512
2.97657e+09,-106.409
2.97657e+09,-106.374
2.97657e+09,-106.422
2.97657e+09,-106.548
2.97658e+09,-106.397
2.97658e+09,-106.021
2.97658e+09,-106.03
2.97658e+09,-106.186
2.97658e+09,-106.261
2.97658e+09,-106.571
2.97659e+09,-106.969
2.97659e+09,-107.063
2.97659e+09,-106.941
2.97659e+09,-106.844
2.97659e+09,-107.105
2.97659e+09,-107.197
2.97659e+09,-107.444
2.9766e+09,-107.551
2.9766e+09,-107.544
2.9766e+09,-107.591
2.9766e+09,-107.476
2.9766e+09,-107.253
2.9766e+09,-106.961
2.97661e+09,-106.856
2.97661e+09,-106.885
2.97661e+09,-106.929
2.97661e+09,-106.706
2.97661e+09,-106.664
2.97661e+09,-106.661
2.97661e+09,-106.784
2.97662e+09,-107.039
2.97662e+09,-107.1
2.97662e+09,-106.904
2.97662e+09,-106.941
2.97662e+09,-106.933
2.97662e+09,-106.928
2.97663e+09,-107.077
2.97663e+09,-107.03
2.97663e+09,-106.912
2.97663e+09,-106.885
2.97663e+09,-106.599
2.97663e+09,-106.539
2.97663e+09,-106.368
2.97664e+09,-106.077
2.97664e+09,-106.173
2.97664e+09,-106.487
2.97664e+09,-106.94
2.97664e+09,-106.964
2.97664e+09,-106.659
2.97665e+09,-106.337
2.97665e+09,-106.264
