"Frequency","Power"
2.97619e+09,-111.618
2.97619e+09,-111.572
2.97619e+09,-111.552
2.97619e+09,-111.319
2.97619e+09,-111.543
2.97619e+09,-111.418
2.9762e+09,-111.353
2.9762e+09,-111.668
2.9762e+09,-111.113
2.9762e+09,-111.114
2.9762e+09,-111.648
2.9762e+09,-111.848
2.9762e+09,-111.723
2.97621e+09,-111.547
2.97621e+09,-111.341
2.97621e+09,-111.584
2.97621e+09,-111.607
2.97621e+09,-111.5
2.97621e+09,-111.814
2.97622e+09,-111.697
2.97622e+09,-111.466
2.97622e+09,-111.628
2.97622e+09,-111.443
2.97622e+09,-111.553
2.97622e+09,-111.351
2.97622e+09,-111.404
2.97623e+09,-111.579
2.97623e+09,-111.469
2.97623e+09,-111.227
2.97623e+09,-111.286
2.97623e+09,-111.517
2.97623e+09,-111.393
2.97624e+09,-111.45
2.97624e+09,-111.381
2.97624e+09,-111.733
2.97624e+09,-111.635
2.97624e+09,-111.507
2.97624e+09,-111.673
2.97624e+09,-111.833
2.97625e+09,-111.449
2.97625e+09,-111.381
2.97625e+09,-111.415
2.97625e+09,-111.373
2.97625e+09,-111.291
2.97625e+09,-111.767
2.97625e+09,-111.574
2.97626e+09,-111.539
2.97626e+09,-111.629
2.97626e+09,-111.646
2.97626e+09,-111.665
2.97626e+09,-112.062
2.97626e+09,-111.909
2.97627e+09,-111.439
2.97627e+09,-111.481
2.97627e+09,-111.897
2.97627e+09,-111.678
2.97627e+09,-111.3
2.97627e+09,-111.385
2.97627e+09,-111.545
2.97628e+09,-111.337
2.97628e+09,-111.315
2.97628e+09,-111.604
2.97628e+09,-111.732
2.97628e+09,-111.781
2.97628e+09,-111.206
2.97629e+09,-111.011
2.97629e+09,-111.503
2.97629e+09,-111.524
2.97629e+09,-111.519
2.97629e+09,-111.744
2.97629e+09,-111.662
2.97629e+09,-111.591
2.9763e+09,-111.621
2.9763e+09,-111.722
2.9763e+09,-111.661
2.9763e+09,-111.658
2.9763e+09,-111.768
2.9763e+09,-111.765
2.97631e+09,-111.753
2.97631e+09,-111.752
2.97631e+09,-111.893
2.97631e+09,-111.787
2.97631e+09,-111.362
2.97631e+09,-111.297
2.97631e+09,-111.465
2.97632e+09,-111.824
2.97632e+09,-111.867
2.97632e+09,-111.643
2.97632e+09,-111.414
2.97632e+09,-111.533
2.97632e+09,-111.52
2.97633e+09,-111.506
2.97633e+09,-111.661
2.97633e+09,-111.514
2.97633e+09,-111.491
2.97633e+09,-111.201
2.97633e+09,-111.05
2.97633e+09,-111.231
2.97634e+09,-111.325
2.97634e+09,-111.638
2.97634e+09,-111.44
2.97634e+09,-111.571
2.97634e+09,-111.754
2.97634e+09,-111.486
2.97635e+09,-111.407
2.97635e+09,-111.197
2.97635e+09,-111.448
2.97635e+09,-111.661
2.97635e+09,-111.713
2.97635e+09,-111.615
2.97635e+09,-111.457
2.97636e+09,-111.501
2.97636e+09,-111.838
2.97636e+09,-111.786
2.97636e+09,-111.744
2.97636e+09,-111.742
2.97636e+09,-111.799
2.97637e+09,-111.491
2.97637e+09,-111.289
2.97637e+09,-111.303
2.97637e+09,-111.403
2.97637e+09,-111.368
2.97637e+09,-111.725
2.97637e+09,-111.687
2.97638e+09,-111.642
2.97638e+09,-111.559
2.97638e+09,-111.594
2.97638e+09,-111.367
2.97638e+09,-111.31
2.97638e+09,-111.537
2.97639e+09,-111.561
2.97639e+09,-111.583
2.97639e+09,-111.382
2.97639e+09,-111.456
2.97639e+09,-111.52
2.97639e+09,-111.566
2.97639e+09,-111.551
2.9764e+09,-111.37
2.9764e+09,-111.555
2.9764e+09,-111.789
2.9764e+09,-112.12
2.9764e+09,-111.639
2.9764e+09,-111.558
2.97641e+09,-111.598
2.97641e+09,-111.889
2.97641e+09,-111.976
2.97641e+09,-111.98
2.97641e+09,-111.668
2.97641e+09,-111.525
2.97641e+09,-111.569
2.97642e+09,-111.598
2.97642e+09,-111.589
2.97642e+09,-111.446
2.97642e+09,-111.447
2.97642e+09,-111.393
2.97642e+09,-111.449
2.97643e+09,-111.711
2.97643e+09,-111.967
2.97643e+09,-111.553
2.97643e+09,-111.52
2.97643e+09,-111.806
2.97643e+09,-111.689
2.97643e+09,-111.337
2.97644e+09,-111.227
2.97644e+09,-111.46
2.97644e+09,-111.578
2.97644e+09,-111.288
2.97644e+09,-111.66
2.97644e+09,-111.673
2.97645e+09,-111.514
2.97645e+09,-111.612
2.97645e+09,-111.679
2.97645e+09,-111.57
2.97645e+09,-111.128
2.97645e+09,-111.351
2.97645e+09,-111.517
2.97646e+09,-111.628
2.97646e+09,-111.519
2.97646e+09,-111.482
2.97646e+09,-111.353
2.97646e+09,-111.274
2.97646e+09,-111.512
2.97647e+09,-111.692
2.97647e+09,-111.531
2.97647e+09,-111.37
2.97647e+09,-111.839
2.97647e+09,-111.669
2.97647e+09,-111.549
2.97647e+09,-111.675
2.97648e+09,-111.402
2.97648e+09,-111.405
2.97648e+09,-111.578
2.97648e+09,-111.644
2.97648e+09,-111.405
2.97648e+09,-111.136
2.97649e+09,-111.385
2.97649e+09,-111.445
2.97649e+09,-111.413
2.97649e+09,-111.816
2.97649e+09,-111.638
2.97649e+09,-111.565
2.97649e+09,-111.232
2.9765e+09,-111.219
2.9765e+09,-111.329
2.9765e+09,-111.478
2.9765e+09,-111.779
2.9765e+09,-111.583
2.9765e+09,-111.553
2.97651e+09,-111.695
2.97651e+09,-111.854
2.97651e+09,-111.437
2.97651e+09,-111.825
2.97651e+09,-111.771
2.97651e+09,-111.858
2.97651e+09,-111.885
2.97652e+09,-111.563
2.97652e+09,-111.122
2.97652e+09,-111.245
2.97652e+09,-111.45
2.97652e+09,-111.307
2.97652e+09,-111.586
2.97653e+09,-111.427
2.97653e+09,-111.422
2.97653e+09,-111.51
2.97653e+09,-111.379
2.97653e+09,-111.249
2.97653e+09,-111.816
2.97653e+09,-111.835
2.97654e+09,-111.614
2.97654e+09,-111.786
2.97654e+09,-111.802
2.97654e+09,-111.62
2.97654e+09,-111.743
2.97654e+09,-111.754
2.97655e+09,-111.436
2.97655e+09,-111.382
2.97655e+09,-111.741
2.97655e+09,-111.708
2.97655e+09,-111.284
2.97655e+09,-111.463
2.97655e+09,-111.705
2.97656e+09,-111.486
2.97656e+09,-111.53
2.97656e+09,-111.784
2.97656e+09,-111.815
2.97656e+09,-111.865
2.97656e+09,-111.816
2.97657e+09,-111.63
2.97657e+09,-111.315
2.97657e+09,-111.413
2.97657e+09,-111.275
2.97657e+09,-111.308
2.97657e+09,-111.505
2.97657e+09,-111.845
2.97658e+09,-111.466
2.97658e+09,-111.307
2.97658e+09,-111.508
2.97658e+09,-111.449
2.97658e+09,-111.499
2.97658e+09,-111.713
2.97659e+09,-111.478
2.97659e+09,-111.339
2.97659e+09,-111.619
2.97659e+09,-111.51
2.97659e+09,-111.485
2.97659e+09,-111.32
2.97659e+09,-111.428
2.9766e+09,-111.805
2.9766e+09,-111.502
2.9766e+09,-111.528
2.9766e+09,-111.873
2.9766e+09,-111.83
2.9766e+09,-111.377
2.97661e+09,-111.45
2.97661e+09,-111.386
2.97661e+09,-111.355
2.97661e+09,-111.526
2.97661e+09,-111.272
2.97661e+09,-111.527
2.97661e+09,-111.446
2.97662e+09,-111.059
2.97662e+09,-111.159
2.97662e+09,-111.306
2.97662e+09,-111.331
2.97662e+09,-111.189
2.97662e+09,-111.411
2.97663e+09,-111.563
2.97663e+09,-111.639
2.97663e+09,-111.717
2.97663e+09,-111.424
2.97663e+09,-111.687
2.97663e+09,-111.67
2.97663e+09,-111.134
2.97664e+09,-111.209
2.97664e+09,-111.247
2.97664e+09,-111.278
2.97664e+09,-111.434
2.97664e+09,-111.349
2.97664e+09,-111.341
2.97665e+09,-111.436
2.97665e+09,-111.378
2.97665e+09,-111.11
