"Frequency","Power"
2.97601e+09,-111.523
2.97601e+09,-111.498
2.97602e+09,-111.05
2.97602e+09,-111.162
2.97602e+09,-111.136
2.97602e+09,-110.916
2.97602e+09,-111.425
2.97602e+09,-111.331
2.97602e+09,-111.545
2.97603e+09,-111.627
2.97603e+09,-111.591
2.97603e+09,-111.388
2.97603e+09,-111.484
2.97603e+09,-111.602
2.97603e+09,-111.514
2.97604e+09,-111.568
2.97604e+09,-111.48
2.97604e+09,-111.688
2.97604e+09,-111.59
2.97604e+09,-111.364
2.97604e+09,-111.324
2.97604e+09,-111.342
2.97605e+09,-111.228
2.97605e+09,-111.109
2.97605e+09,-111.663
2.97605e+09,-111.716
2.97605e+09,-111.726
2.97605e+09,-111.429
2.97606e+09,-111.382
2.97606e+09,-111.333
2.97606e+09,-111.08
2.97606e+09,-111.349
2.97606e+09,-111.194
2.97606e+09,-111.312
2.97606e+09,-111.405
2.97607e+09,-111.525
2.97607e+09,-111.532
2.97607e+09,-111.461
2.97607e+09,-111.512
2.97607e+09,-111.378
2.97607e+09,-111.424
2.97608e+09,-111.662
2.97608e+09,-111.559
2.97608e+09,-111.786
2.97608e+09,-111.375
2.97608e+09,-111.396
2.97608e+09,-111.576
2.97608e+09,-111.521
2.97609e+09,-111.471
2.97609e+09,-111.624
2.97609e+09,-111.43
2.97609e+09,-111.465
2.97609e+09,-111.678
2.97609e+09,-111.659
2.9761e+09,-111.567
2.9761e+09,-111.54
2.9761e+09,-111.242
2.9761e+09,-111.44
2.9761e+09,-111.592
2.9761e+09,-111.535
2.9761e+09,-111.349
2.97611e+09,-111.188
2.97611e+09,-111.424
2.97611e+09,-111.249
2.97611e+09,-111.365
2.97611e+09,-111.287
2.97611e+09,-111.56
2.97612e+09,-112.03
2.97612e+09,-111.802
2.97612e+09,-111.761
2.97612e+09,-111.672
2.97612e+09,-111.344
2.97612e+09,-111.248
2.97612e+09,-111.461
2.97613e+09,-111.318
2.97613e+09,-111.6
2.97613e+09,-111.769
